Date,sentiment_mean,article_count
2021-10-15,0.0,1
2021-10-16,0.6666666666666666,3
2021-10-17,0.5714285714285714,14
2021-10-18,0.15789473684210525,19
2021-10-19,0.2727272727272727,22
2021-10-20,0.5192307692307693,52
2021-10-21,0.47058823529411764,17
2021-10-22,0.5,6
2021-10-23,0.3333333333333333,6
2021-10-24,0.7222222222222222,54
2021-10-25,0.6326530612244898,49
2021-10-26,0.4827586206896552,29
2021-10-27,0.6666666666666666,18
2021-10-28,0.6666666666666666,12
2021-10-29,0.3333333333333333,6
2021-10-30,1.0,1
2021-10-31,0.631578947368421,19
2021-11-01,-0.1111111111111111,45
2021-11-02,0.3,20
2021-11-03,0.3076923076923077,13
2021-11-04,0.4444444444444444,9
2021-11-05,0.0,1
2021-11-06,-0.42857142857142855,14
2021-11-07,-0.21153846153846154,52
2021-11-08,0.0,27
2021-11-09,0.0,24
2021-11-10,-0.3181818181818182,44
2021-11-11,-0.2727272727272727,22
2021-11-12,-0.6666666666666666,12
2021-11-13,-0.4,5
2021-11-14,-0.25,20
2021-11-15,-0.4444444444444444,36
2021-11-16,-0.06666666666666667,15
2021-11-17,0.36363636363636365,11
2021-11-18,0.0,14
2021-11-19,-0.26666666666666666,15
2021-11-20,-0.5,2
2021-11-21,0.5333333333333333,15
2021-11-22,0.2916666666666667,24
2021-11-23,-0.2,25
2021-11-24,0.0,1
2021-11-25,0.0,8
2021-11-26,0.0,2
2021-11-27,0.3333333333333333,3
2021-11-28,0.625,8
2021-11-29,0.5384615384615384,13
2021-11-30,0.16666666666666666,12
2021-12-01,0.46153846153846156,13
2021-12-02,-0.34782608695652173,23
2021-12-03,-0.6666666666666666,3
2021-12-04,0.5,2
2021-12-05,-0.4583333333333333,24
2021-12-06,-0.05555555555555555,18
2021-12-07,0.0,16
2021-12-08,-0.14285714285714285,14
2021-12-09,-0.44,25
2021-12-10,0.75,4
2021-12-11,1.0,1
2021-12-12,0.05263157894736842,19
2021-12-13,0.07692307692307693,26
2021-12-14,-0.5714285714285714,21
2021-12-15,0.35294117647058826,17
2021-12-16,-0.26666666666666666,15
2021-12-17,0.2,5
2021-12-18,-1.0,1
2021-12-19,0.3333333333333333,6
2021-12-20,0.3,10
2021-12-21,0.14285714285714285,28
2021-12-22,0.5,20
2021-12-23,-0.1,10
2021-12-24,0.0,1
2021-12-26,0.9,10
2021-12-27,0.631578947368421,19
2021-12-28,-0.2631578947368421,19
2021-12-29,-0.4,20
2021-12-30,-0.21052631578947367,19
2021-12-31,1.0,4
2022-01-01,0.45454545454545453,11
2022-01-02,0.6578947368421053,38
2022-01-03,0.0,31
2022-01-04,0.42857142857142855,14
2022-01-05,0.2727272727272727,11
2022-01-06,0.36363636363636365,11
2022-01-07,0.8181818181818182,11
2022-01-08,1.0,1
2022-01-09,0.5714285714285714,7
2022-01-10,0.9047619047619048,21
2022-01-11,0.5833333333333334,12
2022-01-12,-0.2222222222222222,18
2022-01-13,-0.043478260869565216,23
2022-01-14,0.0,3
2022-01-15,-1.0,2
2022-01-16,0.6666666666666666,3
2022-01-17,0.13333333333333333,15
2022-01-18,-0.18181818181818182,11
2022-01-19,0.5333333333333333,15
2022-01-20,0.4,10
2022-01-21,1.0,1
2022-01-22,0.5,2
2022-01-23,-0.3157894736842105,19
2022-01-24,-0.03571428571428571,28
2022-01-25,0.39285714285714285,28
2022-01-26,0.08450704225352113,71
2022-01-27,0.35294117647058826,17
2022-01-28,0.625,8
2022-01-29,0.0,2
2022-01-30,0.8636363636363636,22
2022-01-31,-0.1,30
2022-02-01,0.1875,16
2022-02-02,-0.1111111111111111,18
2022-02-03,0.125,8
2022-02-04,0.2,5
2022-02-06,-0.16666666666666666,18
2022-02-07,-0.5454545454545454,11
2022-02-08,-0.08333333333333333,24
2022-02-09,-0.76,25
2022-02-10,-0.375,8
2022-02-11,0.0,2
2022-02-13,0.4166666666666667,12
2022-02-14,0.07407407407407407,27
2022-02-15,0.4444444444444444,9
2022-02-16,-0.71875,32
2022-02-17,-0.6153846153846154,13
2022-02-18,0.0,3
2022-02-20,-0.5,2
2022-02-21,-0.7272727272727273,11
2022-02-22,-0.1875,16
2022-02-23,-0.46153846153846156,13
2022-02-24,-0.125,16
2022-02-25,1.0,3
2022-02-26,0.0,1
2022-02-27,0.45454545454545453,11
2022-02-28,0.46153846153846156,13
2022-03-01,0.7777777777777778,9
2022-03-02,0.2,20
2022-03-03,0.6,5
2022-03-04,1.0,1
2022-03-05,1.0,1
2022-03-06,0.2222222222222222,9
2022-03-07,0.23076923076923078,13
2022-03-08,0.5,8
2022-03-09,0.4,10
2022-03-10,0.0,5
2022-03-11,0.5,4
2022-03-12,0.5,2
2022-03-13,-0.4444444444444444,9
2022-03-14,-0.3684210526315789,19
2022-03-15,0.36363636363636365,11
2022-03-16,-0.3333333333333333,9
2022-03-17,0.5454545454545454,11
2022-03-18,1.0,2
2022-03-19,-0.2,5
2022-03-20,0.4444444444444444,9
2022-03-21,0.8260869565217391,23
2022-03-22,0.8571428571428571,14
2022-03-23,0.6666666666666666,12
2022-03-24,0.3,10
2022-03-25,0.6,5
